url,source,crawl_date,company_name,company_position,job_detail_detail_position,company_size,job_detail_name,job_detail_salary,job_detail_part_time,job_detail_full_time,job_detail_remote,job_detail_job_requirements_line,job_detail_year_of_exp,job_detail_job_level
https://www.topcv.vn/viec-lam/senior-java-dev-tnex-finance-3h116/1298953.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:05:22,Tập đoàn ROX (ROX Group),['Hà Nội'],"- Hà Nội: TNR tower, 54A Nguyen Chi Thanh str, Đống Đa",nhân viên,Senior Java Dev - TNEX Finance - 3H116,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', 'Computer science, software engineering, information technology graduate, or similar.', 'Minimum 4+ years of experience in development with Java technology.', 'Minimum 1+ years of experience in development with Web frontend ( Vujs or Agular or Nextjs)', 'Experience with RESTful APIs, Microservices', 'Ability to design a system that meets user requirements', 'Relational databases like PostgreSQL, MySQL', 'Familiar with Open-source frameworks/technologies such as Spring, Angular, Node.JS, and Hibernate; Content/documents management, workflow/case management; DevSecOps and tools used.', 'Deep understanding of Object Oriental Programming, Data Structures & Algorithms.', 'Experience with source code control systems such as SVN, CVS or Git', 'Knowledge of security and experience in writing secure and efficient codes.', 'Experience in implementing & maintaining Continuous Integration and Deployment process.']","['4 năm', 'Việc làm liên quan', '4 năm']",['senior']
https://www.topcv.vn/viec-lam/thuc-tap-sinh-marketing/1299019.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:05:40,Công ty Cổ phần Play Nutrition,['Hà Nội'],- Hà Nội,100-499 nhân viên,Thực Tập Sinh Marketing,Thoả thuận,False,False,False,"['Yêu cầu ứng viên', 'Sinh viên năm 3, năm 4 hoặc mới ra trường chuyên ngành liên quan đến ngành marketing hoặc quản trị kinh doanh.', 'Có tinh thần trách nhiệm với công việc cao', 'Biết sử dụng các công cụ marketing về google và mạng xã hội (Facebook/ Instagram).']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",[]
https://www.topcv.vn/viec-lam/android-developer/1298167.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:05:54,"Playground Co.,Ltd",['Hồ Chí Minh'],"- Hồ Chí Minh: 36 Nguyễn Văn Kỉnh, Phường Thạnh Mỹ Lợi, Quận 2",25-99 nhân viên,Android Developer,Tới 40 triệu,False,True,False,"['Yêu cầu ứng viên', '3+ years experience in relevant programming languages for complex software solutions', '3+ years experience with AOSP', 'Experience with Java and Kotlin (3+ years)', 'Experience with operating systems internals and frameworks services. Experience with customizing SystemUI.', 'Experience with Android SDK, NDK, JNI and IPC mechanisms', 'Experience with Linux kernel customization', 'Knowledge of software development patterns and implementations', 'Knowledge of how to write and interpret unit, integration and acceptance tests', 'Nice to have: Other development experience (react native, swift)']","['3 năm', 'Việc làm liên quan', '3 năm']",[]
https://www.topcv.vn/viec-lam/chuyen-vien-dam-bao-chat-luong-qa/1299037.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:06:02,Công ty trách nhiệm hữu hạn Extreme Việt Nam,['Hà Nội'],- Hà Nội,100-499 nhân viên,Chuyên Viên Đảm Bảo Chất Lượng (QA),15 - 25 triệu,False,True,False,"['Yêu cầu ứng viên', '-Có kinh nghiệm đảm bảo chất lượng dự án phần mềm (cho thị trường Nhật) ít nhất 1 năm', '-Có kinh nghiệm xây dựng, thanh tra và cải thiện quy trình', '-Có kiến thức về các quy trình phát triển phần mềm, các phương pháp như là Agile/Scrum, Waterfall', '-Thành thạo các công cụ Excel, Word', '-Khả năng giải thích, truyền đạt, thuyết phục tốt', '-Biết lắng nghe và có tư duy phân tích cũng như kỹ năng giải quyết vấn đề tốt', '- Tỉ mỉ, trách nhiệm cao hướng kết quả.']","['3 năm', 'Việc làm liên quan', '3 năm']",[]
https://www.topcv.vn/viec-lam/devops-developer-lap-trinh-vien-devops-python/1226611.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:06:20,CÔNG TY TNHH FIVE-STAR E-LEARNING,['Hà Nội'],"- Hà Nội: 35 Lạc Trung, Hai Bà Trưng",25-99 nhân viên,DevOps Developer/ Lập Trình Viên DevOps ( Python ),28 - 40 triệu,False,True,False,"['Yêu cầu ứng viên', 'Ít nhất 3 năm kinh nghiệm trong các Khái niệm, Công cụ và Quy trình của DevOps.', 'Có ít nhất 1 ngôn ngữ lập trình để triển khai tự động hóa như Python, PHP, bash hoặc powershell.', 'Thành thạo làm việc với cơ sở hạ tầng dựa trên Linux, Ubuntu.', 'Kiến thức chuyên môn về các khái niệm triển khai container như Kubernetes và các công cụ liên quan (ví dụ: Helm, Istio).', 'Thành thạo trong cơ sở dữ liệu, các giải pháp trao đổi thông điệp và bộ nhớ cache như SQL Server, RabbitMQ, Redis hoặc Kafka.', 'Kiến thức nâng cao về các khái niệm và nguyên tắc hệ thống và mạng.', 'Kinh nghiệm với các nền tảng đám mây như Azure hoặc AWS.', 'Kinh nghiệm trong việc triển khai và vận hành kiến trúc microservices.', 'Kinh nghiệm với các dịch vụ web và API (REST, GraphQL).', 'Sự quen thuộc và kinh nghiệm với các công cụ và khung làm việc DevOps hiện đại như GitLab CI/CD, Jenkins, Ansible, Terraform, và các công cụ giám sát như Prometheus và Grafana']","['3 năm', 'Việc làm liên quan', '3 năm']",[]
https://www.topcv.vn/viec-lam/solution-architect/1299171.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:06:46,FPT Information System,['Hồ Chí Minh'],"- Hồ Chí Minh: Lô B3, đường Sáng Tạo, phường Tân Thuận Đông, quận 7, Quận 7",5000+ nhân viên,Solution Architect,40 - 55 triệu,False,True,False,"['Yêu cầu ứng viên', 'Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin hoặc Hệ thống thông tin', 'Có kinh nghiệm với ít nhất một ngôn ngữ lập trình', 'Hiểu biết nhiều framework, biết cách áp dụng các framework đó để giải quyết các bài toán cụ thể.', 'Cần có tư duy thiết kế theo Pattern, áp dụng các Pattern sẵn Có vào solution để tăng chất lượng và độ tin cậy. Có tư duy thiết kế hệ thống theo kiến trúc microservice.', 'Kỹ năng viết tài liệu một cách khoa học, logic, rõ ràng và dễ Hiểu', 'Kỹ năng tư duy logic và thuật toán tốt, phân tích và giải quyết vấn đề', 'Luôn Luôn nghiên cứu và học hỏi các công nghệ mới, xu thế mới, đưa các công nghệ đó áp dụng vào các solution của mình.']","['4 năm', 'Việc làm liên quan', '4 năm']",[]
https://www.topcv.vn/viec-lam/backend-developer-lead-net-hcm/1299209.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:07:02,FPT Information System,['Hồ Chí Minh'],"- Hồ Chí Minh: Lô B3, đường Sáng Tạo, phường Tân Thuận Đông, quận 7, Quận 7",5000+ nhân viên,Backend Developer Lead (.Net) - HCM,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', 'Tốt nghiệp CĐ/ĐH chuyên ngành Công nghệ thông tin hoặc có liên quan;', 'Có ít nhất 4+ năm kinh nghiệm làm việc ở vị trí tương đương', 'Kinh nghiệm quản lý teamsize 5-15 người', 'Có kinh nghiệm làm việc microservices', 'Thành thạo C#, ASP.NET và .NET Core framework, Entity Framework Core', 'Thành thạo MS SQL Server; MongoDB, PostgreSQL, Redis; RabbitMQ', 'Có thể viết unit test (xUnit, Moq), Integration Test là lợi thế', 'Biết về Neo4j (Cypher), Docker, Kubernetes, SOLID principles là điểm cộng', 'Có kiến thức và tư duy lập trình hướng đối tượng (OOP);', 'Ưu tiên có kinh nghiệm với HTML5, CSS, JavaScript, Boostrap, Webservices', 'Ưu tiên có kiến thức về phân tích thiết kế lập trình và quy trình phát triển phần mềm;', 'Có khả năng nghiên cứu và nắm bắt các công nghệ mới;', 'Khả năng tiếng anh đọc hiểu tốt, giao tiếp căn bản;']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",[]
https://www.topcv.vn/viec-lam/it-infratructure/1299249.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:07:17,CÔNG TY CỔ PHẦN TẬP ĐOÀN NEXTTECH,['Hà Nội'],"- Hà Nội: Tòa VTC, 18 Tam Trinh, Phường Minh Khai, Quận Hai Bà Trưng, HN, Hai Bà Trưng",1000+ nhân viên,IT Infratructure,12 - 25 triệu,False,True,False,"['Yêu cầu ứng viên', '– Tốt nghiệp ĐH khối ngành Công nghệ thông tin, Khoa học máy tính hoặc các ngành liên quan.', '– Tối thiểu 01 năm kinh nghiệm tại vị trí tương đương.', '– Thành thạo nền tảng ảo hóa VMware (ESXi, vCenter, vSAN)', '– Thành thạo các công cụ giám sát hệ thống (Zabbix, PRTG, Solarwinds,...)', '– Có hiểu biết về hệ thống mạng doanh nghiệp', '– Có kinh nghiệm vận hành thiết bị của Palo Alto / pfSense / Fortigate /...', '– Có kinh nghiệm vận hành thiết bị các hệ thống máy chủ IBM / HP / Dell /...', '– Có kinh nghiệm vận hành thiết bị SAN Storage', '– Chịu được áp lực công việc.', '– Có khả năng làm việc độc lập, nhóm.']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/ky-su-cong-nghe-thong-tin/1225626.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:07:31,Công ty CP đầu tư và công nghệ OSB,['Hà Nội'],"- Hà Nội: Tòa Detech Tower số 8 Tôn Thất Thuyết, Mỹ Đình 2, Nam Từ Liêm",100-499 nhân viên,Kỹ Sư Công Nghệ Thông Tin,15 - 30 triệu,False,True,False,"['Yêu cầu ứng viên', 'Tốt nghiệp chuyên ngành CNTT, ĐTVT', 'Có kỹ năng làm việc nhóm tốt', 'Chủ động, độc lập hoàn thành công việc được giao']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/solution-architect-tnex-finance-3h115/1299015.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:07:52,Tập đoàn ROX (ROX Group),['Hà Nội'],- Hà Nội,nhân viên,Solution Architect - TNEX Finance - 3H115,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', ""A bachelor's or master's degree in computer science, information technology, or a related field. Certification in architecture frameworks is also desirable."", 'Minimum 5 years of experience in software development, systems engineering, or technical architecture. Experience in designing enterprise-level, large-scale, high throughput, and secured solutions is highly desirable. An advantage is an in-depth understanding of payment, finance, banking, and lending.', 'A strong understanding of software development methodologies and programming languages such as Java, Python, and React is essential. Experience with cloud computing platforms such as AWS, or Google Cloud is also desirable.', 'Having an end-to-end understanding of solution design, across multiple layers: application, integration, data, and infrastructure, cloud-based is an advantage;', 'Able to lead teams and work collaboratively with stakeholders, including project managers, developers, and business users.', 'Excellent verbal and written communication skills are critical, able to explain technical concepts to non-technical stakeholders and articulate the benefits of technology solutions.', 'Able to analyze complex business requirements and convert them into solutions that help solve the business issue, from technical development to using market solutions to deliver within budget, and to a high level of quality.']","['5 năm', 'Việc làm liên quan', '5 năm']",[]
https://www.topcv.vn/viec-lam/frontend-developer/1219000.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:08:22,aroma,['Hà Nội'],"- Hà Nội: 168 Xã Đàn 2, P. Nam Đồng, Đống Đa",100-499 nhân viên,FrontEnd Developer,18 - 30 triệu,False,True,False,"['Yêu cầu ứng viên', 'Yêu cầu bắt buộc', '- Tốt nghiệp ĐH/CĐ các chuyên ngành: CNTT, Toán Tin, Khoa học máy tính... hoặc các chuyên ngành liên quan.', '- Ít nhất 2 năm kinh nghiệm làm việc với ReactJs.', '- Có kiến thức về NextJS, Redux (Redux thunk hoặc Redux saga).', '- Thành thạo HTML CSS.', '- Biết sử dụng Git.', '- Có laptop cá nhân.', '- Có tinh thần trách nhiệm trong công việc và làm việc tốt dưới áp lực cao.', 'Lợi thế nếu đáp ứng', '- Có hiểu biết RESTful, Firebase, Antd', '- Có tư duy về UI/UX.', '- Có kinh nghiệm làm việc với quy trình Agile, tool Jira, Linux']","['3 năm', 'Việc làm liên quan', '3 năm']",[]
https://www.topcv.vn/viec-lam/thuc-tap-sinh-business-analyst/1252589.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:08:36,Công ty TNHH Netbase Outsourcing,['Hà Nội'],"- Hà Nội: 91 Nguyễn Chí Thanh, Đống Đa",25-99 nhân viên,Thực Tập Sinh Business Analyst,3 - 4 triệu,False,True,False,"['Yêu cầu ứng viên', 'Chủ động trong công việc, làm được fulltime', 'Sinh viên năm cuối hoặc đã ra trường chuyên ngành CNTT, hệ thống thông tin kinh tế hoặc chuyên ngành khác có liên quan.', 'Khả năng tìm hiểu nghiệp vụ tốt, tiếp thu nhanh, sáng tạo, tư duy logic tốt.', 'Cẩn thận, tỉ mỉ trong quá trình phân tích và viết tài liệu.', 'Có hiểu biết tốt về quy trình sản xuất phần mềm là một điểm cộng.', 'Tiếng Anh giao tiếp thành thạo.']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",[]
https://www.topcv.vn/viec-lam/net-middle/1298940.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:08:44,Công ty TNHH phần mềm 2NF,['Hà Nội'],"- Hà Nội: Tòa nhà 3A, Ngõ 82 Duy Tân, Cầu Giấy",100-499 nhân viên,.Net (Middle),18 - 35 triệu,False,True,False,"['Yêu cầu ứng viên', '• Tốt nghiệp Đại học/Cao Đẳng chuyên ngành CNTT.', '• Yêu cầu trình độ đọc hiểu tiếng Anh.', '• Có trên 3 năm làm việc ở vị trí tương đương', '• Biết xây dựng DB và project base tư vấn perfomance', '• Có khả năng quản lý team, quản lý công nghệ', '• Có khả năng đọc hiểu các tài liệu specs, design', '• Có khả năng tạo các tài liệu mô tả yêu cầu', '• Có khả năng giao tiếp, làm việc nhóm, khả năng giao tiếp với khách hàng.', '• Có kiến thức về 3 trong các cơ sở dữ liệu SQL như Mysql, SQL Server, Postgresql, Oracle', '• Ưu tiên có kiến thức về Nosql như MongoDB', '• Ưu tiên đã từng làm việc với memcached hoặc redis', '• Hiểu về js. Có thể sử dụng các open source hoặc framework sau: angular,...', '• Có hiểu biết về scss và sass', '• Biết phân tích thiết kế hệ thống. Hiểu về các design pattern như WPF, MVC, MVVM', '• Hiểu biết về webform ASP.NET (C#, VB.NET) và ASP.NET MVC', '• Hiểu biết về Webservice, WCF, WebAPI, SOAP', '• Hiểu biết về các phương thức Authenticate như Oauth2.0, Basic Authentication, Session Authentication...', '• Có hiểu biết về winform, Window Universal', '• Sử dụng thành thạo các công cụ quản lý source code như SVN, git, gitlab', '• Đã từng làm việc với các API như facebookAPI, googleAPI', '• Đã từng làm việc với môi trường amazon như EC2, Elastic Search, S3...']","['4 năm', 'Việc làm liên quan', '4 năm']",[]
https://www.topcv.vn/viec-lam/front-end-developer/1298574.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:08:59,Công ty TNHH AEGONA,['Hồ Chí Minh'],"- Hồ Chí Minh: Công viên phần mềm Quang Trung, Quận 12",25-99 nhân viên,Front End Developer,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', 'Your Skills and Experience', '1. Graduated from College/University in Information Technology/Computer.', '2. 2+years experience in working with JS frameworks: ReactJS/VueJS/NextJS.', '3. Proficient in software engineering best practices throughout the development life cycle (coding standards, code reviews, version control, build processes, testing, operations, monitoring, etc.).', '4. Knowledge of API integration, Swagger/OpenAPI.', '4. Strong teamwork, problem-solving and good at time management skills.']","['2 năm', 'Việc làm liên quan', '2 năm']",[]
https://www.topcv.vn/viec-lam/flutter-developer-senior/1298909.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:09:06,Công ty cổ phần Synodus,['Hà Nội'],"- Hà Nội: 3rd Floor, The West Tower, 265 Cau Giay, Dich Vong Ward, Cau Giay District, HN, Cầu Giấy",100-499 nhân viên,Flutter Developer (Senior),Tới 40 triệu,False,True,False,"['Yêu cầu ứng viên', 'Tốt nghiệp hệ chính quy Đại học chuyên ngành: Công nghệ thông tin, Khoa học máy tính, Toán tin ứng dụng... hoặc các ngành kỹ thuật liên quan', 'Có tối thiểu 4 năm kinh nghiệm Flutter', 'Có tối thiểu 2 năm kinh nghiệm với Android/iOS native.', 'Có khả năng chia task và review code của các thành viên junior/middle trong team.', 'Có kinh nghiệm về các cơ chế bảo mật.', 'Có kinh nghiệm làm việc với RESTful APIs.', 'Có hai hoặc nhiều ứng dụng được phát triển bằng Flutter.', 'Có kinh nghiệm đưa ứng dụng lên iOS / Android', 'Có kinh nghiệm làm việc với BLOC và GETX architecture cho Flutter project', 'Tiếng anh có thể giao tiếp với khách hàng', 'Chịu khó học hỏi, nghiên cứu những lĩnh vực mới, công nghệ mới.', 'Có ý chí cầu tiến.', 'Có tinh thần đồng đội cao.']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",['senior']
https://www.topcv.vn/viec-lam/data-governance-tnex-finance-3h114/1299057.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:09:20,Tập đoàn ROX (ROX Group),['Hà Nội'],"- Hà Nội: Tầng 20, toà nhà TNR, 54A Nguyễn Chí Thanh, Đống Đa",nhân viên,Data Governance - TNEX Finance - 3H114,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', '1. Trình độ', '- Tốt nghiệp từ Đại học trở lên các chuyên ngànhCông nghệ thông tin, Khoa học máy tính, Quản trị thông tin, hoặc MIS.', '- Ưu tiên có bằng thạc sỹ', '- Thành thạo tin học văn phòng', '2. Kinh nghiệm', 'Tối thiểu 7 năm trong lĩnh vực quản trị dữ liệu hệ thống', 'Có tối thiểu 03 năm kinh nghiệm trong một tổ chức dịch vụ lớn, với dữ liệu có quy mô lớn hoặc kinh nghiệm quản lý và giám sát dự án', '3. Kiến thức', '- Am hiểu về sứ mệnh, tầm nhìn TNEX', '- Có kiến thức về chất lượng dữ liệu và các thông lệ quản lý bảo vệ dữ liệu; Có kiến thức về thực tiễn quản trị dữ liệu, các vấn đề kinh doanh và công nghệ liên quan đến quản lý tài sản thông tin doanh nghiệp và các phương pháp tiếp cận liên quan đến bảo vệ dữ liệu; Có hiểu biết về các quy định liên quan đến dữ liệu của các cơ quan chức năng', '- Am hiểu quy định của pháp luật liên quan đến hoạt động kinh doanh ngân hàng', '4, Khả năng/kỹ năng', '- Xây dựng chiến lược và năng lực Quản trị dữ liệu', '- Xây dựng Hệ thống văn bản Quản trị dữ liệu', '- Xây dựng Công cụ Giám sát và Quản trị dữ liệu']","['Trên 5 năm', 'Việc làm liên quan', 'Trên 5 năm']",[]
https://www.topcv.vn/viec-lam/android-system-engineer/1298900.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:09:28,CÔNG TY TNHH AMARIS VIỆT NAM,['Hà Nội'],- Hà Nội,5000+ nhân viên,Android System Engineer,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', 'About you', 'Academic degree or equivalent working experience in Information Technology or related field.', '3+ years of experience in Android or IoT development, focusing on Android platforms.', 'Proficiency in C/C++ programming languages.', 'Strong understanding of Linux internals.', 'Experience with audio and media playback functionalities preferred.', 'Excellent problem-solving skills and ability to work in a team.']","['3 năm', 'Việc làm liên quan', '3 năm']",[]
https://www.topcv.vn/viec-lam/thuc-tap-sinh-flutter-developer/1016917.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:09:36,Công ty cổ phần TechLead,['Hà Nội'],"- Hà Nội: Tầng 4 - Số 11 Nguyễn Xiển - Thanh Xuân - Hà Nội, Thanh Xuân",10-24 nhân viên,Thực Tập Sinh Flutter Developer,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', 'Sinh viên năm cuối hoặc mới ra trường các ngành Công nghệ thông tin, Khoa học máy tính hoặc các ngành liên quan...', 'Có thể thực tập fulltime hoặc linh động đi parttime trong thời gian ngắn để sắp xếp đi thực tập fulltime.', 'Ham học hỏi, đam mê công việc và có tinh thần trách nhiệm cao.', 'Tiếng Anh đọc hiểu cơ bản là lợi thế']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",[]
https://www.topcv.vn/viec-lam/tester-qa-qc/835685.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:09:52,POWERGATE AUSTRALIA (CÔNG TY CỔ PHẦN TẬP ĐOÀN POWERGATE),['Hà Nội'],"- Hà Nội: 219 Trung Kính, Yên Hòa, Cầu Giấy, Hà Nội, Cầu Giấy",100-499 nhân viên,Tester/ QA/QC,Tới 15 triệu,False,True,False,"['Yêu cầu ứng viên', '-Ít nhất 1,5 năm kinh nghiệm trong việc test phần mềm.', '- Cẩn thận, có khả năng tự sắp xếp công việc, tự học tập và làm việc teamwork dưới áp lực.', '- Kỹ năng giao tiếp, xử lý vấn đề, phân tích.', '- Có trách nhiệm trong công việc và thái độ học hỏi các vấn đề mới nhanh chóng.', '- Có kinh nghiệm về việc test cross platform giữa các ứng dụng web-mobile.']","['2 năm', 'Việc làm liên quan', '2 năm']",[]
https://www.topcv.vn/viec-lam/project-manager-it-software-services/1078009.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:10:07,POWERGATE AUSTRALIA (CÔNG TY CỔ PHẦN TẬP ĐOÀN POWERGATE),['Hà Nội'],- Hà Nội,100-499 nhân viên,Project Manager (IT Software Services),"Tới 1,200 USD",False,True,False,"['Yêu cầu ứng viên', '-Tối thiểu có từ 1 năm kinh nghiệm tại vị trí quản lý dự án.', '- Có khả năng lãnh đạo, sắp xếp thứ tự ưu tiên công việc, mạnh về giao tiếp, theo dõi tiến độ dự án rõ ràng và quản lý trải nghiệm khách hàng.', '- Giao tiếp với khách hàng, các manager, các expert và PO', '- Linh hoạt, vui vẻ hòa, đồng và xây dựng được mối quan hệ tôt với tất cả các thành viên trong team.', '- Tỉ mỉ, cẩn thận, có kỹ năng tổ chức, làm việc tốt dưới áp lực và deadline, có khả năng quản lý đồng thời nhiều dự án.', '- Kỹ năng giao tiếp tốt', 'Có khả năng giao tiếp Tiếng Anh thành thạo ( tương đương IELTS 7.0)', 'Ưu tiên ứng viên có:', '- PMP hoặc Scrum Master Certification']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/nhan-vien-it-linh-vuc-fb/1164345.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:10:21,Công ty Cổ Phần Đầu Tư Viên Ngọc Mới,['Hồ Chí Minh'],- Hồ Chí Minh: Quận 10,500-1000 nhân viên,Nhân Viên IT (Lĩnh Vực F&B),7 - 9 triệu,False,True,False,"['Yêu cầu ứng viên', '• Giới tính: Nam, tuổi từ 20 trở lên', '• Trình độ: tốt nghiệp từ trung cấp trở lên chuyên ngành Công nghệ thông tin, điện tử viễn thông....', '• Kinh nghiệm làm việc hoặc thực tập từ 6 tháng trở lên', '• Có khả năng di chuyển, nhiệt tình, ham học hỏi, chịu khó.....']","['Dưới 1 năm', 'Việc làm liên quan', 'Dưới 1 năm']",[]
https://www.topcv.vn/viec-lam/lap-trinh-vien-java/382290.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:10:38,Công ty Cổ phần Công nghệ thông tin Đông Nam Á,['Hà Nội'],"- Hà Nội: Tầng 9, tòa nhà Thăng Long, 98A Ngụy Như Kon Tum, Thanh Xuân, Hà Nội, Thanh Xuân",100-499 nhân viên,Lập Trình Viên Java,Tới 35 triệu,False,True,False,"['Yêu cầu ứng viên', '- Có khoảng 2 năm kinh nghiệm lập trình tại các dự án thực tế.', '- Có kinh nghiệm tốt với Java / JEE, Spring framework (Spring-core, Spring-boot, Spring Security,...), Hibernate, iBatis...;', '- Có kinh nghiệm về Web Framework (Spring MVC, Struts,...), JavaScript framework (Angular, Jquery, VueJS,...);', '- Ưu tiên:', '+ Ứng viên có kinh nghiệm xây dựng, phát triển các hệ thống ứng dụng trên các nền tảng công nghệ BPM và ECM', '+ Có hiểu biết/kinh nghiệm về microservice (Jersey, Springboot, MicroProfile...)', '+ Ứng viên có khả năng nghiên cứu, nghe, nói, đọc, viết bằng tiếng Anh', '- Có tinh thần trách nhiệm, ham học hỏi và chủ động trong công việc']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",[]
https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem/1057171.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:10:48,Công ty Cổ phần Công nghệ thông tin Đông Nam Á,['Hà Nội'],"- Hà Nội: Tầng 9, tòa nhà Thăng Long, 98A Ngụy Như Kon Tum, Thanh Xuân",100-499 nhân viên,Nhân Viên Kiểm Thử Phần Mềm,Tới 15 triệu,False,True,False,"['Yêu cầu ứng viên', '- Có từ 1 năm kinh nghiệm làm việc thực tế.', '- Có hiểu biết về test ứng dụng web, API , Database , Mobile.', '- Có khả năng phân tích viết test case , test plan và làm tài liệu test.', '- Có khả năng phân tích và làm rõ yêu cầu từ dự án.']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/nhan-vien-it/1177731.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:11:06,Công ty cổ phần đầu tư và phát triển Tiến Bộ,['Hồ Chí Minh'],"- Hồ Chí Minh: 44 Nguyễn Văn Kỉnh, Phường Thạnh Mỹ Lợi, TP Thủ Đức, Quận 2",25-99 nhân viên,Nhân Viên IT,15 - 30 triệu,False,True,False,"['Yêu cầu ứng viên', 'Bằng cử nhân/Cao đẳng về Khoa học Máy tính, CNTT hoặc lĩnh vực liên quan', 'Kiến thức kỹ thuật vững chắc trên nhiều lĩnh vực CNTT khác nhau, có các chứng chỉ về quản trị hệ thống thông tin như MCSA, MCSE, CCNA, CCNP.... là một lợi thế', 'Có khả năng giải quyết vấn đề và ra quyết định tốt', 'Có khả năng học hỏi và nghiên cứu các công nghệ mới']","['3 năm', 'Việc làm liên quan', '3 năm']",[]
https://www.topcv.vn/viec-lam/product-manager/1299063.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 17:11:23,CÔNG TY TNHH CÔNG NGHỆ FOOBLA,['Hà Nội'],"- Hà Nội: MonHD Nguyễn Cơ Thạch, Nam Từ Liêm, HN, Nam Từ Liêm",100-499 nhân viên,Product Manager,15 - 30 triệu,False,True,False,"['Yêu cầu ứng viên', 'Tốt nghiệp đại học trở lên chuyên ngành công nghệ thông tin, phân tích dữ liệu kinh doanh hoặc liên quan đến phần tích dữ liệu ở lĩnh vực thương mại điện tử.', 'Tiếng Anh tốt', 'Có ít nhất 02 năm kinh nghiệm ở vị trí tương đương', 'Kỹ năng phân tích, đánh giá nghiệp vụ, giải quyết vấn đề', 'Có kiến thức tốt về nghiệp vụ về fintech, blockchain (crypto) là một lợi thế', 'Ưu tiên có kinh nghiệm về mô hình phân tích', 'Có khả năng testing là một lợi thế', 'Kỹ năng làm việc nhóm, giao tiếp và thuyết trình tốt']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",[]
