url,source,crawl_date,company_name,company_position,job_detail_detail_position,company_size,job_detail_name,job_detail_salary,job_detail_part_time,job_detail_full_time,job_detail_job_requirements_line,job_detail_year_of_exp,job_detail_job_level,job_detail_hybrid,job_detail_year_exp_from_requirement,job_detail_year_exp_from_requirement_and_year_exp,job_detail_salary_range,job_detail_currency,new_col,job_detail_salary_range_max,job_detail_salary_range_min,job_detail_extracted_skill,job_detail_extracted_job_role
https://www.topcv.vn/viec-lam/full-stack-developer/1050839.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:36:05,,['Hà Nội'],"- Hà Nội: Số 20-V6B, phố victoria, Khu ĐT Văn Phú, Hà Đông, Hà Nội, Hà Đông",,Full Stack Developer,10 - 20 triệu,False,False,"['Yêu cầu ứng viên', '- Tốt nghiệp đại học, cao đẳng hệ chính quy các chuyên ngành CNTT', '- Thành thạo sử dụng Git để quản lý mã nguồn là một lợi thế', '- Kỹ năng chuyên môn:', '+ Frontend: Có kiến thức về Angular, HTML, TypeScript, CSS, JQuery.', '+ Backend: Lập trình thành thạo với ngôn ngữ C#.', '+ DataBase: Có kiến thức về SQL Server.', '- Kinh nghiệm làm việc: tối thiểu 2 năm kinh nghiệm', '- Có khả năng làm việc nhóm, có ý chí cầu tiến để đảm nhiệm vai trò tearm leader và chịu được áp lực trong công việc.', '- Yêu cầu khác: Nhiệt tình, năng động, chăm chỉ, có tinh thần cầu tiến, kỹ năng mềm trong giao tiếp.']",1,,False,2.0,2.0,"[10000000.0, 20000000.0]",,2,20000000.0,10000000.0,"['git', 'typescript', 'css', 'html', 'sql']",full stack developer
https://www.topcv.vn/viec-lam/database-administrator-dba/1232405.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:36:21,,['Hà Nội'],"- Hà Nội: Tòa Viettel, Số 2, Ngõ 15, Duy Tân, Dịch Vọng Hậu, Cầu Giấy",,Database Administrator ( DBA ),20 - 45 triệu,False,False,"['Yêu cầu ứng viên', '1. Tốt nghiệp Đại học trở lên chuyên ngành CNTT hoặc bằng cấp tương đương.', '2. Kinh nghiệm làm việc: tối thiểu làm 02 năm về DBA với một trong các Database: Oracle, PostgreSQL, MySQL hoặc MariaDB.', '3. Có kinh nghiệm cài đặt và quản trị Hadoop là một lợi thế.', '4. Có kinh nghiệm làm việc với Database NoSQL như HBase, Casandra, hoặc MognoDB là một lợi thế.', '5. Có kinh nghiệm làm việc tích hợp data với nhiều loại data sources.', '6. Có kinh nghiệm làm việc với Kubernetes là một lợi thế.', '7. Am hiểu mô hình hoạt động của các hệ thống web.', '8. Có Các bằng cấp/ chứng chỉ như: OCA và OCP là một lợi thế.', '9. Có khả năng phối hợp nhóm tốt', '10. Chịu được áp lực công việc, chấp nhận trực, theo dõi hệ thống và xử lý sự cố bất cứ khi nào.', '11. Có kỹ năng nghiên cứu, phân tích, xử lý vấn đề', '12. Có tính tuân thủ cao, nghiêm túc thực hiện đúng theo quy trình quản trị']",2,,False,,2.0,"[20000000.0, 45000000.0]",,2,45000000.0,20000000.0,"['postgresql', 'mysql', 'oracle', 'dba', 'hadoop', 'hbase', 'nosql', 'kubernetes', 'ocp', 'oca']",database administrator
https://www.topcv.vn/viec-lam/nhan-vien-hanh-chinh-nhan-su-tong-hop/1280534.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:36:31,,['Hà Nội'],"- Hà Nội: Tầng 3, Tòa AD Building, 82 Dịch Vọng Hậu, P. Dịch Vọng Hậu, Q. Cầu Giấy, TP. Hà Nội, Cầu Giấy",,Nhân Viên Hành Chính Nhân Sự Tổng Hợp,7 - 10 triệu,False,False,"['Yêu cầu ứng viên', 'Tốt nghiệp đại học chuyên ngành liên quan;', 'Có 01 năm kinh nghiệm trong lĩnh vực hành chính nhân sự.', 'Thành thạo vi tính văn phòng;', 'Nhiệt tình, trung thực, cẩn thận, ham học hỏi, có trách nhiệm với công việc;', 'Kỹ năng sắp xếp công việc và quản lý chứng từ tốt;', 'Có kiến thức về tâm lý và kỹ năng trong giao tiếp là một lợi thế.']",1,,False,1.0,1.0,"[7000000.0, 10000000.0]",,2,10000000.0,7000000.0,[],hành chính nhân sự tổng hợp
https://www.topcv.vn/viec-lam/fresher-junior-tester/694676.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:36:48,,['Hà Nội'],"- Hà Nội: 69 Vũ Trọng Phụng, Thanh Xuân, Hà Nội, Thanh Xuân",,Fresher/Junior Tester,Thoả thuận,False,False,"['Yêu cầu ứng viên', '1. Kiến thức', 'Có tối thiểu 1 năm kinh nghiệm làm Tester.', 'Ưu tiên ứng viên tốt nghiệp chuyên ngành CNTT các trường về công nghệ.', 'Thành thạo trong việc xác định testcases, lập kế hoạch, thực thi test và log bug.', 'Hiểu biết và sử dụng được các công cụ hỗ trợ testing.', '2. Kỹ năng', 'Kỹ năng làm việc độc lập, làm việc nhóm.', 'Kỹ năng đọc tài liệu tiếng Anh tốt.', '3. Tố chất', 'Tư duy logic, cẩn thận, giao tiếp tốt.', 'Tinh thần tự học hỏi và phát triển bản thân, trách nhiệm, nghiêm túc với công việc.', 'Tư duy lấy người dùng làm trung tâm. Biết đặt mình vào vị trí khách hàng, đề cao trải nghiệm khách hàng.', 'Tư duy tích cực, chủ động; tinh thần giúp đỡ, cùng nhau thúc đẩy team phát triển.', 'Có đam mê với lập trình.']",1,junior,False,1.0,1.0,[],,0,0.0,0.0,[],tester
https://www.topcv.vn/viec-lam/chuyen-vien-giam-sat-an-ninh-mang/1279621.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:36:58,,['Hà Nội'],"- Hà Nội: Tòa 6th Element Nguyễn Văn Huyên, Cầu Giấy, Hà Nội, Cầu Giấy",,Chuyên Viên Giám Sát An Ninh Mạng,Thoả thuận,False,True,"['Yêu cầu ứng viên', 'Tốt nghiệp Cao đẳng trở lên, chuyên ngành: CNTT, An toàn thông tin, Toán tin hoặc các chuyên ngành khác có liên quan.', 'Chấp nhận ứng viên sắp ra trường, có khả năng đi làm Full time.', 'Hiểu cơ bản về an toàn thông tin.', 'Ưu tiên ứng viên hiểu rõ về hệ điều hành, thiết bị mạng, nền tảng TCP/IP.', 'Ưu tiên ứng viên có chứng chỉ: CCNA, MCSA, Security+, ...', 'Đam mê và định hướng theo An toàn thông tin lâu dài/chuyên sâu.', 'Ưu tiên ứng viên có khả năng đọc hiểu tài liệu tiếng anh là 1 lợi thế.']",1,,False,,1.0,[],,0,0.0,0.0,"['mcsa', 'ccna']",giám sát an ninh mạng
https://www.topcv.vn/viec-lam/front-end-developer-nextjs-lam-remote/1280968.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:37:06,,['Hồ Chí Minh'],- Hồ Chí Minh,,Front - End Developer (NextJS) - Làm Remote,20 - 25 triệu,False,False,"['Yêu cầu ứng viên', 'Ít nhất 2.5 năm kinh nghiệm xây dựng website với NextJs', 'Sử dụng thành thạo các công nghệ: (HTML/CSS/JS/jQuery)', 'Tiếng Anh giao tiếp tốt']",0,,False,2.0,2.0,"[20000000.0, 25000000.0]",,2,25000000.0,20000000.0,['nextjs'],front - end developer
https://www.topcv.vn/viec-lam/senior-tester-trung-tam-san-pham/596012.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:37:17,,['Hà Nội'],"- Hà Nội: Tầng 44, Landmark 72 Keangnam, Phạm Hùng, Cầu Giấy, Hà Nội, Cầu Giấy",,Senior Tester - Trung Tâm Sản Phẩm,Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Tốt nghiệp Đại học loại Khá trở lên từ các ngành Công nghệ thông tin, An toàn thông tin hoặc các ngành liên quan. Đặc biệt ưu tiên các trường Đại học Bách Khoa, Học viện Công nghệ Bưu chính Viễn thông, Đại học FPT, Học viện Tài chính, Đại học Thương Mại, ...', 'Tiếng Anh: tương đương 650+ TOEIC trở lên', 'Có 03 năm kinh nghiệm ở vị trí Kiểm thử phần mềm hoặc tương đương, ưu tiên có kinh nghiệm về các lĩnh vực Tài chính - ngân hàng', 'Nắm vững quy trình phát triển phần mềm, đặc biệt là Agile/Scrum', 'Nắm vững và hiểu biết sâu về quy trình Kiểm thử, và các kỹ thuật Kiểm thử', 'Có kiến thức sâu về phương pháp Kiểm thử phần mềm (White Box và Black Box)', 'Am hiểu về SQL và các hệ quản trị cơ sở dữ liệu như Oracle, MariaDB, MySQL', 'Có kinh nghiệm sử dụng các công cụ như Jira, Confluence, ...', 'Ưu tiên các bạn có kinh nghiệm thực hiện kiểm thử tự động, có chứng chỉ như ISTQB,CSTE', 'Kỹ năng giao tiếp, phân tích và tư duy phản biện tốt', 'Yêu thích công việc kiểm thử, yêu thích công nghệ và muốn thử thách bản thân']",4,senior,False,3.0,4.0,[],,0,0.0,0.0,"['mariadb', 'oracle', 'mysql', 'sql', 'confluence', 'jira', 'istqb']",tester
https://www.topcv.vn/viec-lam/middle-junior-javascript-developer/1280322.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:37:35,,['Hà Nội'],"- Hà Nội: Tầng 22, tháp B, tòa nhà Sông Đà (HH4), đường Phạm Hùng, Nam Từ Liêm",,Middle - Junior Javascript Developer,15 - 25 triệu,False,False,"['Yêu cầu ứng viên', 'Yêu cầu bắt buộc', 'Tối thiểu 02 năm kinh nghiệm về Javascript, HTML và CSS trong phát triển web.', 'Sử dụng thành thạo một trong các ngôn ngữ lập trình và framework: Angular, ReactJS, VueJS, NodeJS (ưu tiên sử dụng NodeJS)', 'Nắm vững kiến thức lập trình cơ bản, lập trình hướng đối tượng (OOP), cơ sở dữ liệu (DBMS).', 'Có tư duy hệ thống, tư duy logic tốt, tiếp thu kiến thức mới nhanh, có khả năng đề xuất vấn đề và giải quyết vấn đề.', 'Lợi thế nếu có', 'Ứng viên có kinh nghiệm làm cả back-end (NodeJS, Java, C#), có định hướng trở thành Full-stack developer.', 'Tiếng Anh đọc hiểu tài liệu kỹ thuật.', 'Ưu tiên ứng viên có kinh nghiệm làm việc với các phần mềm quản lý version (Git, Github, Gitlab,...).']",1,junior,False,2.0,2.0,"[15000000.0, 25000000.0]",,2,25000000.0,15000000.0,"['javascript', 'css', 'html', 'reactjs', 'nodejs', 'vuejs', 'java', 'gitlab', 'github']",javascript developer
https://www.topcv.vn/viec-lam/thuc-tap-thiet-ke-do-hoa-duoc-giu-lai-lam-viec/1076051.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:37:42,,['Hồ Chí Minh'],"- Hồ Chí Minh: 180 Đường Chợ Lớn, Phường 11, Quận 6",,Thực Tập Thiết Kế Đồ Hoạ (Được Giữ Lại Làm Việc),2 - 3 triệu,False,False,"['Yêu cầu ứng viên', '- Sinh viên năm cuối chuyên ngành Thiết kế đồ họa hoặc tốt nghiệp chưa có kinh nghiệm', '- Sử dụng tốt Photoshop, Illustration', '- Có thẩm mỹ tốt trong lĩnh vực thiết kế', '- Có nhu cầu phát triển bản thân bằng công việc thực tế', '- Chủ động, không ngại thử sức ở các công việc mới']",0,,False,,0.0,"[2000000.0, 3000000.0]",,2,3000000.0,2000000.0,[],thiết kế
https://www.topcv.vn/viec-lam/brse-fulltime-hybrid-remote-freelancer/1279941.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:37:56,,['Hà Nội'],"- Hà Nội: Tầng 3, Viet Tower, số 1 Thái Hà, Đống Đa, Đống Đa",,BrSE (Fulltime/Hybrid/Remote/Freelancer),"1,500 - 3,500 USD",False,False,"['Yêu cầu ứng viên', 'Có nhiều năm làm BrSE/PM cho các dự án ở thị trường Nhật', 'Tiếng Nhật thành thạo, tương đương N2 trở lên', 'Open cả ứng viên ở Việt Nam và đang ở Nhật Bản', 'Có kĩ năng làm basic design, detail design', 'Nắm vững một trong các ngôn ngữ lập trình như: PHP, Java, Python, NodeJS', 'Có đam mê với lập trình, kiến thức chuyên sâu về kĩ thuật là lợi thế.']",3,,False,,3.0,"[37500000.0, 87500000.0]",usd,2,87500000.0,37500000.0,"['basic', 'php', 'java', 'nodejs', 'python']",brse
https://www.topcv.vn/viec-lam/thuc-tap-sinh-seo-web/666409.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:38:06,,['Hồ Chí Minh'],- Hồ Chí Minh: Bình Thạnh,,Thực Tập Sinh SEO Web,Thoả thuận,False,False,"['Yêu cầu ứng viên', '- Là sinh viên các ngành Công nghê thông tin, Marketing, Báo chí....', '- Năng động, sáng tạo, chịu khó tìm tòi học hỏi ;', '- Có Laptop cá nhân khi đi thực tập;', '- Có kiến thức cơ bản về Digital Marketing.', '- Ưu tiên ứng viên đã biết Wordpress, Blogspot, SEO Entity....', '- Có kiến thức và kinh nghiệm về trong lĩnh vực SEO, thiết kế web, thương mại điện tử, phần mềm là một lợi thế.', '- Thời gian thực tập tối thiểu 3 tháng.']",0,,False,0.25,0.25,[],,0,0.0,0.0,"['wordpress', 'seo', 'seo']",seo web
https://www.topcv.vn/viec-lam/senior-c-engineer/1216838.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:38:18,,['Hà Nội'],- Hà Nội: Cầu Giấy,,Senior C++ Engineer,Thoả thuận,False,False,"['Yêu cầu ứng viên', 'At least 2 YOE in C/C++ (version 14 or higher) with Linux or VxWorks OS.', 'At least 3 YOE in software development.', 'Have knowledge and understanding of Embedded: Driver, OS, ARM Architecture, BSP...', 'Experience working with peripheral devices, development firmware devices ...', 'Have deep knowledge in Object Oriented Programming Methodology.', 'Experience in Design Principles, Design Patterns, UML is an advantage.', 'Experience in working GDB, EA(UML), wireshark is an advantage.', 'Experience in working with Japanese and know Japanese language is an advantage.']",0,senior,False,,0.0,[],,0,0.0,0.0,"['linux', 'arm', 'architecture', 'firmware', 'design patterns', 'uml', 'wireshark']",c++ engineer
https://www.topcv.vn/viec-lam/test-manager/1280886.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:38:40,,['Hà Nội'],"- Hà Nội: Tầng 20, Tháp Hòa Bình - số 106 Hoàng Quốc Việt, Cầu Giấy",,Test Manager,Thoả thuận,False,False,"['Yêu cầu ứng viên', '・Tốt nghiệp đại học chuyên ngành Công nghệ Thông tin, Toán Tin hoặc các lĩnh vực có liên quan;', '・Nắm vững và hiểu biết sâu sắc về các quy trình test, các kỹ thuật test;', '・Có kiến thức sâu về phương pháp kiểm thử phần mềm;', '・Có kinh nghiệm Performance test, Automation test;', '・Có kinh nghiệm về Web, API;', '・Có ít nhất 2-3 năm kinh nghiệm làm Tester Leader/Test Manager;', '・Kỹ năng quản lý nhóm, lập kế hoạch, lãnh đạo nhóm, tổng hợp và báo cáo tốt;', '・Có khả năng truyền đạt, đào tạo và xử lý vấn đề kỹ thuật tốt;', '・Có khả năng nghiên cứu, nắm bắt nhanh các kĩ thuật kiểm thử mới;', '・Sử dụng tốt các công cụ kiểm thử.', '・Có kinh nghiệm làm công ty Nhật là một lợi thế;', '・Ưu tiên ứng viên có các chứng chỉ Test như ISTQB, CSTE,Train The Trainer,...;', '・Tính cách chỉn chu, chăm chỉ, trung thực, cầu tiến;']",5,,False,2.0,5.0,[],,0,0.0,0.0,"['tester', 'istqb']",test manager
https://www.topcv.vn/viec-lam/fpga-rtl-design-engineer/1280600.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:38:46,,['Hà Nội'],- Hà Nội,,FPGA RTL Design Engineer,Thoả thuận,False,False,"['Yêu cầu ứng viên', ""● Bachelor's degree in Electrical Engineering, Computer Engineering, or a related field."", '● At least 1 year of hands-on experience in FPGA RTL design and development.', '● Experience with VHDL or Verilog/SystemVerilog for RTL coding and verification.', '● Understanding of FPGA architectures, synthesis, and timing closure.', '● Experience with FPGA design tools such as Vivado, Quartus, or similar.', '● Knowledge of FPGA debugging techniques and tools.', '● Familiarity with scripting languages such as Tcl, Python, or Perl for automation tasks is a plus.', '● Basic problem-solving skills with a keen attention to detail.', '● Effective communication and teamwork skills.']",1,,False,1.0,1.0,[],,0,0.0,0.0,"['fpga', 'vhdl', 'fpga', 'fpga', 'fpga', 'tcl', 'perl', 'python', 'basic']",design
https://www.topcv.vn/viec-lam/digital-electronics/1280387.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:38:58,,['Hà Nội'],- Hà Nội,,Digital Electronics,30 - 35 triệu,False,False,"['Yêu cầu ứng viên', 'a. Chuyên môn: Tốt nghiệp đại học ngành công nghệ thông tin, tóan tin, điện tử viễn thông, cơ điện tử và các ngành có liên quan', 'b. Kinh nghiệm:', '- Thiết kế mạch điện tử bằng Altium.', '- Tính toán, mô phỏng mạch nguyên lý bằng phần mềm chuyên dụng.', '- Lựa chọn linh kiện, layout, mô phỏng layout.', '- Hàn lắp linh kiện, debug mạch điện tử.', '- Phối hợp với các nhóm khác như cơ khí, phần mềm để đảm bảo khả năng gá lắp, tích hợp trên cả hệ thống.', 'c. Kỹ năng/phẩm chất', '- Yêu thích công việc thiết kế sản phẩm điện tử, làm việc nhiệt tình, quyết liệt, có trách nhiệm', '- Kinh nghiệm làm việc với các hệ thống yêu cầu độ tin cậy cao', '- Có kỹ năng giao tiếp, làm việc nhóm tốt', '- Có tư duy độc lập, sáng tạo trong công việc', '- Có khả năng tìm kiếm, nghiên cứu tài liệu bằng tiếng Anh tốt', '- Khả năng tự nghiên cứu tốt']",0,,False,,0.0,"[30000000.0, 35000000.0]",,2,35000000.0,30000000.0,[],
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-2d-artist-ui-design/1229935.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:39:11,,['Hà Nội'],"- Hà Nội: Số 9 Nguyễn Hoàng, Nam Từ Liêm",,Nhân Viên Thiết Kế 2D Artist UI Design,Tới 20 triệu,False,False,"['Yêu cầu ứng viên', 'Có khả năng vẽ Digital Painting.', 'Đam mê, yêu thích làm game, chơi game.', 'Có kinh nghiệm với Adobe Photoshop hoặc các phần mềm vẽ máy.', 'Có kiến thức về màu sắc, phối màu.', '[Ưu tiên]', 'Có kinh nghiệm trong ngành công nghiệp game.', 'Sáng tạo và có đam mê với việc thiết kế sản phẩm.']",1,,False,,1.0,[20000000.0],,1,20000000.0,0.0,['adobe photoshop'],thiết kế 2d artist ui design
https://www.topcv.vn/viec-lam/lap-trinh-wordpress-senior-remote/1279509.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:39:22,,['Hồ Chí Minh'],- Hồ Chí Minh,,Lập Trình Wordpress Senior (Remote),"Tới 2,300 USD",False,False,"['Yêu cầu ứng viên', 'Kỹ năng tiếng Anh tốt', 'Kinh nghiệm phát triển WordPress 5+ năm', 'Hiểu biết sâu và rộng về theme và builder Divi', 'Hiểu biết chắc chắn về PHP, HTML, CSS, và JavaScript', 'Kinh nghiệm với phát triển child theme (là một lợi thế)', 'Kỹ năng giải quyết vấn đề và phân tích xuất sắc', 'Kỹ năng giao tiếp và hợp tác tốt', 'Khả năng làm việc độc lập và đáp ứng hạn chế thời gian', 'github/gitlab/bitbucket công khai']",5,senior,False,,5.0,[57500000.0],usd,1,57500000.0,0.0,"['wordpress', 'divi', 'php', 'javascript', 'css', 'html']",lập trình
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-website-app-web-app-designer/1280475.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:39:35,,['Hồ Chí Minh'],"- Hồ Chí Minh: D2 Đường 5B HimLam, P.Tân Hưng, Quận 7",,Nhân Viên Thiết Kế Website/App (Web/App Designer),10 - 20 triệu,False,False,"['Yêu cầu ứng viên', '- Có ít nhất 1 năm kinh nghiệm ở vị trí tương đương (yêu cầu có porfolio; đính kèm link sản phẩm);', '- Sử dụng thành thạo các phần mềm đồ họa, web như: Adobe Photoshop, Adobe Illustrator, Figma;', '- Hiểu biết về HTML, có tư duy về màu sắc, bố cục tốt;', '- Nắm rõ về responsive layout web, wap, app;', '- Khả năng tư duy hình ảnh sáng tạo, phối màu sắc linh hoạt và thể hiện thẩm mỹ tốt, nhiều ý tưởng trong thiết kế']",1,,False,1.0,1.0,"[10000000.0, 20000000.0]",,2,20000000.0,10000000.0,"['adobe photoshop', 'adobe illustrator', 'html']",thiết kế
https://www.topcv.vn/viec-lam/nhan-vien-phan-tich-nghiep-vu-business-analyst/1280605.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:39:44,,['Hà Nội'],"- Hà Nội: Tầng 11, Số 1, Thái Hà, Đống Đa",,Nhân Viên Phân Tích Nghiệp Vụ ( Business Analyst ),11 - 15 triệu,False,False,"['Yêu cầu ứng viên', 'Tối thiểu 1 năm kinh nghiệm BA phần mềm nghiệp vụ', 'Có khả năng xây dựng tài liệu nghiệp vụ người dùng, tài liệu nghiệp vụ hệ thống, mô tả chức năng, giới hạn tính năng sản phẩm, vẽ mô hình các quy trình xử lý giao dịch, quy tắc hoạt động vận hành dịch vụ, luồng dữ liệu, cơ sở dữ liệu, cải thiện/ thiết kế và tối ưu mô hình công việc.', 'Có kỹ năng phân tích yêu cầu khách hàng, giới hạn và thống nhất chức năng SPDV; xây dựng & khuyến nghị cho khách hàng lộ trình phát triển các chức năng SPDV', 'Có kỹ năng với các phầm mềm MS Offices, Figma, Visily, Visio...', 'Khả năng giao tiếp tốt', 'Có khả năng nghiên cứu, và các kỹ năng quản lý công việc tốt', 'Khả năng hệ thống hóa và quản lý tài liệu', 'Chăm chỉ, chịu được áp lực công việc']",1,,False,1.0,1.0,"[11000000.0, 15000000.0]",,2,15000000.0,11000000.0,"['ba', 'figma']",phân tích nghiệp vụ
https://www.topcv.vn/viec-lam/it-business-analyst/966889.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:39:58,,"['Hà Nội, Hồ Chí Minh']",- Hà Nội: Cầu Giấy,,IT Business Analyst,Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Analyze the requirements from customers’ material/transfer from senior BA in business view.', 'Document functional and business requirements documents: user stories, create wireframes, activity diagrams and use cases.', 'Communicate with customers to clarify business and support if there is any change requirements from customer.', 'Communicate with development team to ensure correct requirement understanding during implementation.', 'Support development team to communicate with the customers regarding implementation QA/Issue.', 'Compose related documents, such as: Requirement Traceability, User Manual, UAT Training...', 'FOR SENIOR LEVEL', 'Define requirement approach for each project.', 'Plan for requirement phase at the beginning of the project.', 'Assign tasks and manage teams to make sure that the project runs smoothly', 'Conduct requirement elicitation workshop.', 'Analyse business flow and user requirement.', ""Document the client's business requirements in detail."", 'Participate in peer reviews and inspections of requirements documents.', 'Prepare training material for team members']",3,,False,,3.0,[],,0,0.0,0.0,"['ba', 'uat', 'make']",it business analyst
https://www.topcv.vn/viec-lam/chuyen-vien-mua-hang-purchasing/1232370.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:40:06,,['Hà Nội'],"- Hà Nội: 6th Element Nguyễn Văn Huyên, KĐT Tây Hồ, Hà Nội, Tây Hồ",,Chuyên Viên Mua Hàng ( Purchasing ),10 - 15 triệu,False,False,"['Yêu cầu ứng viên', 'Ưu tiên Tốt nghiệp các trường ĐH chuyên ngành Kinh tế (NEU, FPT, HANU, UEB)', 'Kỹ năng đàm phán tốt', 'Kỹ năng văn phòng tốt', 'Tiếng Anh khá', 'Cầu tiến, trung thực, nhanh nhẹn, thích ứng nhanh', 'Có kinh nghiệm mua hàng 1-2 năm ưu tiên ở các công ty thương mại']",1,,False,,1.0,"[10000000.0, 15000000.0]",,2,15000000.0,10000000.0,[],mua hàng
https://www.topcv.vn/viec-lam/middle-blockchain-developer/1280145.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:40:17,,['Hà Nội'],"- Hà Nội: Tầng 3, tòa Tân Hồng Hà, 317 Trường Chinh, Khương Trung, Thanh Xuân, Hà Nội, Thanh Xuân",,Middle Blockchain Developer,20 - 40 triệu,False,True,"['Yêu cầu ứng viên', '- Tốt nghiệp đại học từ loại khá trở lên chuyên ngành CNTT, khoa học máy tính, công', 'nghệ phần mềm hoặc tương đương.', '- Có ít nhất 2 năm (full time) kinh nghiệm với các công nghệ và ngôn ngữ lập trình sau:', '- Frontend: HTML, CSS, Javascript, React', '- Backend: Python, Golang, NodeJs', '- Có tư duy và kỹ năng lập trình tốt, code sạch sẽ có Unit test', '- Sử dụng thành thạo Git, Docker, CI-CD', '- Có hiểu biết về an toàn và bảo mật thông tin, các phương pháp để xây dựng một hệ', 'thống đảm bảo an toàn thông tin.', '- Có tư duy phân tích thiết kế sản phẩm, trải nghiệm người dùng, cơ sở dữ liệu', '● Ưu tiên:', '- Có hiểu biết hoặc đã từng làm việc trong ngành Blockchain']",3,,False,,3.0,"[20000000.0, 40000000.0]",,2,40000000.0,20000000.0,"['javascript', 'css', 'html', 'golang', 'nodejs', 'python', 'docker', 'git', 'blockchain']",blockchain developer
https://www.topcv.vn/viec-lam/fresher-tester/1280486.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:40:31,,['Hồ Chí Minh'],"- Hồ Chí Minh: Bùi Văn Ba, Tân Thuận Đông, Quận 7, TP.HCM, Quận 7",,Fresher Tester,Tới 10 triệu,False,False,"['Yêu cầu ứng viên', 'Ưu tiên sinh viên các ngành Công nghệ thông tin, Khoa học máy tính,...', 'Chấp nhận sinh viên mới tốt nghiệp. Có thực tập ở các vị trí Tester là một lợi thế.', 'Tư duy logic tốt, khả năng phân tích và giải quyết vấn đề.', 'Cẩn thận, tỉ mỉ và linh hoạt.', 'Sẵn sàng học hỏi, có tinh thần làm việc nhóm và trách nhiệm trong công việc.', 'Yêu cầu có laptop cá nhân.']",0,fresher,False,,0.0,[10000000.0],,1,10000000.0,0.0,['tester'],tester
https://www.topcv.vn/viec-lam/python-developer-junior/1279681.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:40:48,,['Hà Nội'],"- Hà Nội: Tầng 6, tòa nhà Intracom Building, số 82 Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Cầu Giấy",,Python Developer (Junior),Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Kiến thức cơ bản về Python và lập trình hướng đối tượng.', 'Hiểu biết về các khái niệm cơ bản của cơ sở dữ liệu.', 'Sẵn lòng học hỏi và làm việc dưới sự hướng dẫn của các nhà phát triển có kinh nghiệm.', 'Kỹ năng giao tiếp tốt và khả năng làm việc nhóm.', 'Hiểu biết cơ bản về hệ thống và cách hoạt động của Git.', 'Có khả năng sử dụng Git để quản lý mã nguồn và tham gia vào quy trình phát triển phần mềm']",1,junior,False,,1.0,[],,0,0.0,0.0,"['python', 'git']",python developer
https://www.topcv.vn/viec-lam/python-developer-middle/1280497.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 21:40:53,,['Hà Nội'],"- Hà Nội: Tầng 6, tòa nhà Intracom Building, số 82 Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Cầu Giấy",,Python Developer (Middle),Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Tối thiểu 2-3 năm kinh nghiệm làm việc trong phát triển phần mềm với Python.', 'Hiểu biết về các framework phổ biến như Django hoặc Flask.', 'Kiến thức vững về cơ sở dữ liệu và SQL.', 'Khả năng làm việc nhóm tốt và giao tiếp hiệu quả.', 'Sẵn lòng học hỏi và phát triển kỹ năng']",2,,False,2.0,2.0,[],,0,0.0,0.0,['django'],python developer
