url,source,crawl_date,company_name,company_position,company_size,job_detail_name,job_detail_salary,job_detail_full_time,job_detail_remote,job_detail_job_requirements,job_detail_job_requirements_line,job_detail_year_of_exp,job_detail_job_level,job_detail_salary_range,job_detail_currency,new_col,job_detail_salary_range_max,job_detail_salary_range_min,job_detail_extracted_skill,job_detail_extracted_job_role
https://www.itjobs.com.vn/vi/job/81946/3-frontend-developers,ITjobs,2024-06-12 21:03:58,Meta Tech,"['1 Street 2, KDC Cityland, TP Hồ Chí Minh']",25-99,3 Frontend Developers,Lên đến 1500USD,False,False,"['JavaScript ', 'ReactJS ', 'AngularJS ', 'HTML5 ', 'CSS3 ', 'Ajax ', 'VueJS']","[""Bachelor's or Master's degree in Computer Science, Engineering, Information Systems, or a related field."", 'Proven 2-3 years of experience as a Frontend Developer, with exposure to blockchain technology preferred.', 'Proficiency in client-side scripting and JavaScript frameworks, including React.js, Angular.js, and Vue.js.', 'Strong understanding of web markup, including HTML5 and CSS3.', 'Experience with asynchronous request handling, partial page updates, and AJAX.', 'Excellent problem-solving skills and the ability to work collaboratively in a team environment.']",2.0,,[37500000.0],usd,1,37500000.0,0.0,"['computer science', 'blockchain', 'javascript', 'html5']",frontend developers
https://www.itjobs.com.vn/vi/job/81941/mid-java-spring-developer,ITjobs,2024-06-12 21:04:01,ISB Vietnam Company,"['E-Town 2, 364 Cong Hoa, TP Hồ Chí Minh']",100-499,MID Java Spring Developer,Thỏa Thuận,False,False,"['Java ', 'Spring ', 'Spring Boot ', 'JUnit ', 'VB.NET ', 'OOP ', 'NoSQL ', 'MS SQL ', 'Mockito ', 'SpringMVC']","['-  Degree of IT (Bachelor, Associate)', '2-4 years of experience as a Java developer with a solid understanding of core Java concepts (OOP, collections, concurrency, etc.)', 'Experience working with Spring frameworks (Spring Boot, Spring MVC, etc.).', 'Familiarity with unit testing frameworks like JUnit and Mockito is a plus.', 'Strong understanding of relational databases (SQL) and potentially NoSQL databases.', 'Excellent problem-solving and analytical skills.', 'Ability to read, understand, and translate VB.NET code effectively ( can be train )', 'Effective communication and collaboration skills to work seamlessly across teams.', 'Eagerness to learn new technologies and adapt to changing requirements.', 'Prior experience working with Japanese customers is a plus.']",2.0,,[],,0,0.0,0.0,"['java', 'core java', 'solid', 'spring', 'spring mvc', 'mockito', 'unit testing', 'junit', 'nosql', 'vb.net', 'can']",java
https://www.itjobs.com.vn/vi/job/81950/middle-senior-backend-developer,ITjobs,2024-06-12 21:04:05,MB Ageas Life,"['Vinaconex Building, 34 Lang Ha, Hà Nội']",25-99,Middle/Senior Backend Developer,Thỏa Thuận,False,False,"['Java ', 'Spring ', 'MS SQL ', 'Linux ', 'Git ', 'SVN ', 'Memcached ', 'RabbitMQ ', 'Redis ', 'Apache Kafka ', 'RESTful API']","['Qualification: Technical University Graduated.', 'Experience: Minimum work experience: 3+ years', 'Job requirements:', '         - Have a good communication skills in order to work in a team', '         - Should be able to learn new technologies and skills quickly and apply them to work.', '         - Should be able to guide/teach fellow junior-level programmers.', '         - Have good logical thinking', '         - Ability to read/write documents in English.', '         - Experience in Insurance Business', '         - Experience working in small groups of less than 10 developers.', '         - Ability to speak in English at the business level.', '         - Have a strong problem-solving mindset', '         *** Must have:', '         - Experience in Java server-side programming, and ability to code in Java from scratch.', '         - Experience with Java frameworks such as Spring Framework.', '         - Experience in SQL database programming.', '         - Experience working with RESTful APIs.', '         - Familiar with some caching techniques (Redis, Memcache…)', '         - Familiar with some message queue techniques (Kafka, Rabbit…)', '         - Familiar with Open Source tools such as SubVersion and Git.', '         - Familiarity with server technology, such as Linux and Cloud infrastructure.', '         *** Nice to have:', '         - Knowledge of data structures and algorithms', '         - Experience in setting up CI/CD flow and operating the system']",3.0,senior,[],,0,0.0,0.0,"['less', 'java', 'java', 'spring', 'sql', 'restful', 'caching', 'message queue', 'linux', 'ci/cd']",backend developer
https://www.itjobs.com.vn/vi/job/82004/chuyen-gia-trien-khai-ung-dung-devsecops,ITjobs,2024-06-12 21:04:08,ABBank,"['36 Hoang Cau, Hà Nội']",100-499,Chuyên gia triển khai ứng dụng (DevSecOps),Thỏa Thuận,False,False,"['MS Azure ', 'DevOps ', 'AWS ', 'GCP ', 'DevSecOps']","['Your skills and experience', 'Bằng cấp: ', 'Tốt nghiệp đại học trở lên chuyên ngành Công nghệ thông tin / Điện tử Viễn thông hoặc tương đương.', 'Kinh nghiệm: ', 'Tối thiểu 7 năm kinh nghiệm trong lĩnh vực phát triển, quản trị, vận hành, hỗ trợ ứng dụng.', 'Tối thiểu 3 năm kinh nghiệm trong lĩnh vực DevOps/DevSecOps.', 'Tối thiểu 3 năm kinh nghiệm làm việc với nền tảng cloud (AWS/GCP/Azure)', 'Có hiểu biết về an toàn, bảo mật thông tin.', 'Ưu tiên ứng viên có chứng chỉ quốc tế về DevSecOps/Cloud/Security.', 'Kỹ năng:', 'Phân tích, đánh giá và giải quyết vấn đề', 'Tập trung vào kết quả', 'Sáng tạo và liên tục đổi mới', 'Tự học, tự trau dồi kiến thức', 'YÊU CẦU KỸ THUẬT', 'MS Azure DevOps AWS GCP DevSecOps']",7.0,,[],,0,0.0,0.0,"['devsecops', 'devops', 'ms azure', 'aws', 'gcp']",chuyên gia triển khai ứng dụng
https://www.itjobs.com.vn/vi/job/81996/senior-java-developer,ITjobs,2024-06-12 21:04:11,Unifiedpost,"['Opal Tower, 92 Nguyen Huu Canh, TP Hồ Chí Minh']",25-99,Senior Java Developer,Thỏa Thuận,False,False,"['Java ', 'Spring ', 'Spring Boot ', 'JUnit ', 'REST ', 'Git ', 'Maven ', 'Web Services ', 'JavaEE ', 'CI/CD']","['We would be happy to see:', 'Experience developing Java applications (min 5 year for senior level), with a strong focus on Java 17 or a more recent version. ', 'Excellent verbal and written communication skills in English (if possible experience working with native speaking English or Western European colleagues)', 'Adaptability, a growth mindset, and the ability to thrive in a scaling organisation.', 'Be passionate about software development; always curious about new technologies and development methods and share them with your colleagues;', 'Be proactive, take ownership, focus on problem solving more than problem finding and think about continuous improvement – always find new tools and methods for yourself and your colleagues;', 'Value team effort, be a team player and deliver autonomously with little supervision;', 'Required experience and knowledge', 'Practical experience in Java frameworks & libraries: Spring/Spring Boot, JavaEE', 'Experience with consuming and creating REST web services', 'Experience applying security practices in software development', 'Focus on creating and using JUnit tests as part of a CI/CD operations', 'Proficiency in git version control system and maven', 'Nice to have experience and knowledge', 'Experience with applying encryption, signing and hashing techniques', 'Experience with Docker-based service development.', 'Familiarity with Kubernetes and container orchestration, including Minikube.', 'Familiarity with tools like Jenkins, Maven, Jira', 'Familiarity with code reviewing best practices', 'Familiarity with standards such OAuth 2.0,  REST, ...', 'Experience with Google Cloud Platform (GCP)']",5.0,senior,[],,0,0.0,0.0,"['java', 'java', 'javaee', 'web services', 'rest', 'software development', 'ci/cd', 'junit', 'maven', 'git', 'encryption', 'kubernetes', 'jenkins', 'maven', 'jira', 'oauth', ' rest']",java developer
https://www.itjobs.com.vn/vi/job/81997/senior-servicenow-developer,ITjobs,2024-06-12 21:04:14,SmartOSC HCM,"['Ha Do Airport Building, 2 Hong Ha, TP Hồ Chí Minh']",100-499,Senior ServiceNow Developer,Thỏa Thuận,False,False,"['ServiceNow ', 'HTML ', 'CSS ', 'JavaScript ', 'REST API ', 'SOAP API']","['Minimum of 3 years of experience in developing applications on the ServiceNow platform.', 'Experience with ServiceNow scripting, including Business Rules, Client Scripts, UI Actions, and Script Includes.', 'Experience with CSM and App Engine', 'Knowledge of web technologies such as HTML, CSS, JavaScript, and REST/SOAP APIs.', 'Good communication at English: verbal and written', 'ServiceNow certifications (e.g., Certified Application Developer, Certified System Administrator) are highly desirable.experience']",3.0,senior,[],,0,0.0,0.0,"['servicenow', 'servicenow', 'ui', 'csm', 'html', 'javascript', 'css', 'servicenow']",servicenow developer
https://www.itjobs.com.vn/vi/job/81998/net-developer,ITjobs,2024-06-12 21:04:18,Tri Nam,"['96 Nguyen Khanh Toan, Hà Nội']",25-99,.NET Developer,Lên đến 1200,False,False,"['.NET ', '.NET Core ', 'C# ', 'JavaScript ', 'jQuery ', 'ASP.NET MVC ', 'HTML5 ', 'CSS3 ', 'Oracle ', 'Bootstrap ', 'Linux ', 'MySQL ', 'OOP ', 'MongoDB ', 'Design Patterns ', 'MS SQL ', 'SOA ', 'AngularJS ', 'RabbitMQ ', 'SOLID ', 'Docker ', 'Redis ', 'MS Azure ', 'Apache Kafka ', 'AWS ', 'Kubernetes ', 'Microservices']","['Kỹ năng bắt buộc: ', '- Có ít nhất 1 năm kinh nghiệm/kiến thức phát triển hệ thống trên nền tảng .NET Core, ASP.NET MVC, C#. ', '- Có kiến thức về HTML5/CSS3, Javascript, Bootstrap, Design Pattern, OOP, SOLID, SOA/Microservices. ', '- Có kinh nghiệm về Angular hoặc Jquery ', 'Kỹ năng ưu tiên (Có là lợi thế): ', '- Có kinh nghiệm lập trình với các hệ quản trị cơ sở dữ liệu/engine như: MySQL, SQL Server, Oracle, MySQL và một số No-SQL: MongoDB, Redis,... là một lợi ích ', '- Có kinh nghiệm làm việc với Docker, Kubernetes, Azure, AWS, Linux là một lợi thế. ', '- Có kinh nghiệm làm việc với Kafka, RabbitMQ là một lợi ích. ', '- Có hệ thống năng lực tối ưu kinh nghiệm, đã phát triển hệ thống có lượng người dùng lớn là một lợi thế. ', '- Đã từng tham gia phát triển các sản phẩm liên quan đến ứng dụng/web phát triến âm thanh, hình ảnh, video là một lợi thế']",1.0,,[30000000.0],,1,30000000.0,0.0,"['.net core', 'asp.net mvc', 'oop', 'bootstrap', 'javascript', 'solid', 'jquery ', 'mongodb', 'oracle', 'redis', 'sql', 'mysql', 'docker', 'linux', 'aws', 'kubernetes', 'rabbitmq']",.net developer
https://www.itjobs.com.vn/vi/job/81999/solution-architect--sr.-software-engineer,ITjobs,2024-06-12 21:04:21,OPSWAT,"['436-438 Nguyen Thi Minh Khai, TP Hồ Chí Minh']",25-99,Solution Architect/ Sr. Software Engineer,Thỏa Thuận,False,False,"['AWS ', 'AWS Lambda ', 'DynamoDB ', 'Jira ', 'Confluence']","['Experience developing within the AWS environment, including such technologies as Container Services, Lambda, and DynamoDB.', 'Good organization and coordination skills', 'Proven record of full product design and implement a new product from end-to-end.', 'Proven experience with implementing software engineering industry best practices and SDLC, including coding standards, code reviews, SCM, CI, build processes, testing, and operations.', 'Experience in\u202fcollaboration with\u202fengineer teams\u202fin multiple countries', 'Good command of English.', 'Outstanding communication skills with the ability to present complex issues to a wide range of audiences including executives, partners/vendors, internal teams, and external audiences.', 'Experience with agile development, rapid release cycles, and supporting customer-oriented solutions.', 'Strong project management skills', 'Experience with task management and collaboration tools (e.g., Jira, Confluence)', 'Experience with metrics and reporting tools', 'It Would be Nice if You Had', 'Experience with full-stack development and microservice structures', 'Experience with TypeScript / Angular', 'Network engineering experiences', 'Software Design experience', 'Experience with Git, BitBucket, Jira, Confluence, TeamCity.', 'Reasonable understanding of OWASP Top 10, common vulnerabilities and exploitations.']",,,[],,0,0.0,0.0,"['aws', 'sdlc', 'ci', 'jira', 'typescript', 'software design', 'bitbucket', 'jira', 'confluence', 'git', 'owasp']",software engineer
https://www.itjobs.com.vn/vi/job/78523/data-engineer,ITjobs,2024-06-12 21:04:25,iChiba,"['167 Quang Tien, Hà Nội']",25-99,Data Engineer,Lên đến 2500USD,False,False,"['.NET ', 'Golang ', 'MS SQL ', 'Java ', 'Machine Learning ', 'Python ', 'Docker ', 'Scala ', 'Apache Kafka ', 'Flask ', 'Kubernetes ', 'Bash ', 'Terraform ', 'Dataflow ', 'Apache Beam ', 'Google BigQuery']","['Must have:', 'Bằng cử nhân hoặc thạc sĩ về Khoa học máy tính, Kỹ thuật phần mềm, Hệ thống thông tin kinh doanh hoặc Công nghệ thông tin', 'Trên 3 năm kinh nghiệm trong vai trò Data Engineering', 'Đã tham gia xây dựng các nền tảng để sử dụng nội bộ, tập trung mạnh vào khả năng tự phục vụ và xử lý dữ liệu cá nhân hóa cho các phòng ban, team quản lý', 'Làm việc được với SQL/BigQuery, Kafka, Google Dataflow/Apache Beam, Terraform, Kubernetes, Docker', 'Thành thạo ít nhất một trong các ngôn ngữ lập trình sau: Python, Scala, Java', 'Có kinh nghiệm sử dụng Flask framework', 'Khả năng học hỏi và thích ứng nhanh với công nghệ mới.', 'Là người tỉ mỉ, năng động và có trách nhiệm.', '      2. Nice to have:', 'Đã có kinh nghiệm với ngôn ngữ Golang', 'Kỹ năng viết mã kịch bản với Bash', 'Có kinh nghiệm trong việc thiết kế và vận hành các hệ thống phân tán', 'Có kinh nghiệm với MLOps(machine learning operations) là một lợi thế']",3.0,,[62500000.0],usd,1,62500000.0,0.0,"['beam', 'docker', 'terraform', 'kubernetes', 'scala', 'java', 'python', 'flask', 'golang', 'bash']",data engineer
https://www.itjobs.com.vn/vi/job/82001/qa-engineer,ITjobs,2024-06-12 21:04:29,Sungrove Tech Vietnam,"['E-Town Central Tower, 11 Doan Van Bo, TP Hồ Chí Minh']",10-24,QA Engineer,Thỏa Thuận,False,False,"['Tester ', 'QA QC ', 'Software testing ', 'Test Plan ', 'Black Box Testing ', 'White Box Testing ', 'MS SQL ', 'Test Case']","['#Must-have', 'Bachelor’s degree in Computer Science, Engineering, or a related field.', '3-5 years of experience in a QA role, with a focus on software testing.', 'Strong knowledge of QA methodologies, tools, and processes.', 'Experience with both white box and black box testing.', 'Proficiency in writing test plans and test cases.', 'Familiarity with SQL and scripting.', 'Proficiency in software development and software QA.', '#Nice to have', 'Japanese language proficiency is not mandatory but would be highly advantageous.', 'A degree in a relevant field may be preferred.', 'Certificate in quality assurance is a plus.', '  NGÔN NGỮ', 'Japanese', 'Nói: Intermediate - Đọc: Intermediate - Viết: Intermediate', 'YÊU CẦU KỸ THUẬT', 'Tester QA QC Software testing Test Plan Black Box Testing White Box Testing MS SQL Test Case']",3.0,,[],,0,0.0,0.0,"['computer science', 'sql', 'software development', 'ms sql', 'test case', 'black box testing', 'software testing', 'test plan', 'white box testing', 'qa qc', 'tester']",qa engineer
https://www.itjobs.com.vn/vi/job/82002/data-architecture,ITjobs,2024-06-12 21:04:32,ABBank,"['36 Hoang Cau, Hà Nội']",100-499,Data Architecture,Thỏa Thuận,False,False,"['ETL ', 'BI ', 'Data Warehouse ', 'Oracle ', 'Erwin ', 'SAP ', 'OLAP ', 'SAP PowerDesigner ', 'MS SQL ', 'Apache Spark ', 'Apache ', 'Teradata ', 'Apache Kafka ', 'IBM ', 'Apache Storm ', 'Cloudera ', 'ODI ', 'MDM ', 'Apache Airflow ', 'Informatica ', 'Databricks ', 'ELT']","['Your skills and experience', 'Bằng cấp: ', 'Tốt nghiệp hệ chính quy các Trường Đại học trong nước hoặc nước ngoài.', 'Chuyên ngành đào tạo: Công nghệ thông tin, Toán tin, Điện tử Viễn thông, Kỹ thuật ứng dụng, Khoa học Máy tính hoặc các lĩnh vực liên quan.', 'Chứng chỉ đào tạo của các giải pháp/công cụ liên quan đến ETL/BI/Data platforms/Data streaming/Điện toán đám mây.', 'Kinh nghiệm:  ', 'Hiểu biết sâu về các quy tắc mô hình hóa dữ liệu đối với dữ liệu có cấu trúc, phi cấu trúc, bao gồm các mức vật lý, logic và khái niệm.', 'Ít nhất 10 năm kinh nghiệm ở vị trí Kiến trúc dữ liệu.', 'Có kinh nghiệm thực tế triển khai Data warehouse, hiểu biết về giải pháp của các hãng: Oracle, SAP, Teradata, IBM, …', 'Có kinh nghiệm thực tế triển khai một trong các giải pháp lakehouse/data platforms (ví dụ: Cloudera, DataBricks, Hortonwork…).', 'Có kinh nghiệm sâu trong thực tế triển khai và duy trì các tiến trình ETL/ELT, hiểu biết sâu về ít nhất 1 nền tảng ETL platforms (ví dụ Oracle ODI, SAP BODS, Apache Airflow, Informatica, IBM,…).', 'Hiểu biết sâu về kiến trúc dữ liệu (ví dụ: OLAP, Data Warehousing, Data Lake, and/or Data Mesh), có khả năng đánh giá năng lực hệ thống hiện tại và các công nghệ tiên tiến để đưa ra giải pháp kiến trúc dữ liệu tối ưu.', 'Hiểu biết sâu về các công cụ mô hình hóa (ví dụ: Power Designer, SQL Developer Data Modeler, ERwin).', 'Kinh nghiệm thực tế trong việc thiết kế và xây dựng các giải pháp xử lý dữ liệu theo luồng (ví dụ thực hiện với các công cụ Apache Storm, Kafka, Spark Streaming...).', 'Có kinh nghiệm về triển khai giải pháp quản trị chất lượng dữ liệu, bao gồm cả những môi trường phân tán.', 'Có kinh nghiệm phát triển công cụ BI phục vụ yêu cầu nghiệp vụ là điểm cộng.', 'Hiểu biết về các mô hình dữ liệu cho tài chính chuẩn.', 'Hiểu biết sâu về giải pháp dữ liệu liên kết (data federated solution)', 'Hiểu biết sâu về các giải pháp MDM.', 'Hiểu biết sâu và kinh nghiệp thực tế về tổng thể vòng đời dữ liệu.', 'Hiểu biết về kiến trúc object storage.', 'Kỹ năng: ', 'Chia sẻ trách nhiệm quản trị để đảm bảo phù hợp với các quy định của Ngân hàng về bảo mật dữ liệu, khả năng kiểm toán, quản trị, quản lý siêu dữ liệu...', 'Theo dõi các xu hướng công nghệ và thử nghiệm, đánh giá với các công cụ/năng lực liên quan.', 'Kỹ năng phân tích và xử lý các vấn đề kỹ thuật phức tạp, cung cấp các giải pháp khả thi và kịp thời.', 'Kỹ năng giao tiếp và làm việc nhóm hiệu quả khi làm việc với nhiều nhóm chức năng khác nhau.', 'Khả năng phân tích ra quyết định dựa trên thực tế và dữ liệu.', 'Chú trọng triển khai theo Agile với sự sẵn sàng học hỏi và phát triển từ kinh nghiệm.']",10.0,,[],,0,0.0,0.0,"['ibm', 'sap', 'teradata', 'oracle', 'data warehouse', 'databricks', 'cloudera', 'odi', 'ibm', 'etl', 'sap', 'informatica', 'apache airflow', 'oracle', 'olap', 'data lake', 'sql', 'apache storm', 'bi']",data architecture
https://www.itjobs.com.vn/vi/job/82003/cloud-architect,ITjobs,2024-06-12 21:04:36,ABBank,"['36 Hoang Cau, Hà Nội']",100-499,Cloud Architect,Thỏa Thuận,False,False,"['Java ', 'GCP ', 'API Gateway ', 'SOA ', 'DevOps ', 'Microservices ', 'DevSecOps']","['Your skills and experience', 'Bằng cấp: Tốt nghiệp Đại học trở lên các chuyên ngành Công nghệ thông tin/ Điện tử viễn thông/ Toán tin', 'Kinh nghiệm: ', 'Kinh nghiệm công tác: 8-12 năm trong ngành CNTT', 'Có từ 3 năm kinh nghiệm trở lên làm việc phát triển, kiến trúc môi trường Cloud (ưu tiên Google Cloud), tham gia xây dựng kiến trúc các dự án về cloud và dự án tích hợp liên quan tới API gateway, phát triển API, Microserives, Messaging, v.v…; ', 'Có kiến thức tốt về Phát triển Java (Java 8+ và các phiên bản cao hơn), kiến trúc SOA, thiết kế ứng dụng, các công nghệ Native Cloud và Microservices;', 'Có kiến thức tốt về Phân tích quy trình nghiệp vụ; có khả năng tư vấn kỹ thuật về phân tích nghiệp vụ, quản lý dự án, kiến trúc CNTT, cơ sở hạ tầng, bảo mật và thiết kế kiến trúc phần mềm.', 'Có khả năng viết các tài liệu kỹ thuật có cấu trúc và rõ ràng.', 'Hiểu biết tốt về phương pháp Agile', 'Ưu tiên có các chứng chỉ Kiến trúc giải pháp Cloud, chứng chỉ Cloud Developer, chứng chỉ DevOps/DevSecOps và có kinh nghiệm làm việc với môi trường Google Cloud.', 'Kỹ năng: Có khả năng giao tiếp, đọc, viết tốt bằng tiếng Anh.', '  NGÔN NGỮ', 'English', 'Nói: Intermediate - Đọc: Intermediate - Viết: Intermediate', 'YÊU CẦU KỸ THUẬT', 'Java GCP API Gateway SOA DevOps Microservices DevSecOps', 'NĂNG LỰC', 'Agile']",3.0,,[],,0,0.0,0.0,"['api gateway', 'api', 'soa', 'java', 'devsecops', 'microservices', 'soa', 'api gateway', 'devops', 'java', 'gcp']",cloud architect
https://www.itjobs.com.vn/vi/job/82005/technical-presales-japanese,ITjobs,2024-06-12 21:04:40,SmartOSC HN,"['Handico Building, Pham Hung, Hà Nội']",100-499,Technical Presales (Japanese),Thỏa Thuận,False,False,"['PHP ', 'Adobe ', 'Salesforce']","['Your skills and experience Essential:', 'Good in both spoken and written Japanese', 'Strong technical knowledge on at least one ecommerce platform (Adobe commerce, Salesforce …)', '5+ year experience in IT service presales experience and in customer-facing roles', 'Full life cycle experience is application developments, with good experience and understanding of the application development processes', 'Sound sales and organizational skills for better sales pitch and collaterals', 'Excellent writing proposals spanning business and technology domains', 'Ability to work independently and proactively', 'High level of understanding of search, recommendation and analytics systems', 'Desirable (Good to have):', 'Experience working/living in cross-culture, internationalenvironments', 'Experience from international projects is a plus', 'Bachelor’s degree or equivalent years of experience in related position']",5.0,,[],,0,0.0,0.0,"['ecommerce', 'salesforce']",
https://www.itjobs.com.vn/vi/job/81980/power-bi-developer,ITjobs,2024-06-12 21:04:43,ekino.,"['Flemington Tower, 184 Le Dai Hanh, TP Hồ Chí Minh']",10-24,Power BI Developer,Thỏa Thuận,False,False,"['MS Power BI ', 'DAX ', 'PL/SQL ', 'Data Analysis']","[""Bachelor's Degree in Computer Science, Information Technology, Statistics or equivalent major."", '3+ years of experience as a Power BI developer or similar roles.', 'Proficiency in Power BI Desktop, Power Query, DAX, and other Power BI components.', 'Proven experience and/or knowledge of PL/SQL database.', 'Solid understanding of data analysis concepts, data visualization best practices, and business intelligence principles.', 'Effective communication in English (intermediate level and above) and Vietnamese.', 'Strong analytical, problem-solving skills and attention to detail.', 'Advantageous to have experience and/or knowledge regarding: ', 'data integration, Power BI Service, and embedding Power BI reports', 'Microsoft Power BI certification(s)']",3.0,,[],,0,0.0,0.0,"['statistics', 'computer science', 'bi', 'bi', 'dax', 'pl/sql', 'solid', 'data analysis', 'data visualization', 'bi', 'bi']",power bi developer
https://www.itjobs.com.vn/vi/job/81981/java-backend-developer,ITjobs,2024-06-12 21:04:46,Viettel Post,"['2 Ngo 15 Duy Tan, Hà Nội']",1000-4999,Java Backend Developer,Lên đến 3000USD,False,False,"['Java ', 'Spring ', 'Quarkus ', 'Oracle ', 'Linux ', 'PostgreSQL ', 'OOP ', 'MongoDB ', 'Design Patterns ', 'SVN ', 'MariaDB ', 'Github ', 'RabbitMQ ', 'Elasticsearch ', 'Redis ', 'ZK ', 'MQTT ', 'Apache Kafka']","['Tốt nghiệp Đại học các chuyên ngành CNTT, Khoa học máy tính,... Ưu tiên ứng viên tốt nghiệp các trường Bách Khoa, Học viện kỹ thuật quân sự, Học viện Bưu chính, ĐH Công nghệ-ĐH Quốc gia Hà Nội hoặc các trường ĐH quốc tế.', 'Level Senior yêu cầu có 4++ năm kinh nghiệm phát triển phần mềm trở lên với ngôn ngữ JAVA, có kinh nghiệm với các framework như Spring, Quarkus, ZK.', 'Level Junior yêu cầu có 2++ năm kinh nghiệm phát triển phần mềm trở lên với ngôn ngữ JAVA, có kinh nghiệm với các framework như Spring, Quarkus, ZK.', 'Có kinh nghiệm làm việc với một trong các Database Oracle, MariaDB, Postgre, MongoDB, Redis, ElasticSearch.', 'Có kinh nghiệm làm việc với một trong các hệ thống Message Queue (Kafka, RabbitMQ, MQTT)', 'Có hiểu biết về thiết kế hệ thống, design pattern, OOP là một lợi thế.', 'Sử dụng thành thạo các công cụ quản lý code như SVN, Github.', 'Có kiến thức triển khai cơ bản hệ thống trên hệ điều hành Linux.', 'Có khả năng làm việc độc lập và làm việc nhóm, chịu được áp lực cao.', 'Có khả năng tư duy logic và nghiên cứu công nghệ mới', 'Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành.']",4.0,,[75000000.0],usd,1,75000000.0,0.0,"['java', 'spring', 'java', 'spring', 'oracle', 'redis', 'mariadb', 'mongodb', 'rabbitmq', 'message queue', 'oop', 'svn']",java backend developer
https://www.itjobs.com.vn/vi/job/81982/agile-master-with-experience-in-project-management,ITjobs,2024-06-12 21:04:49,Bosch Global Software Technologies (BGSV),"['E-Town 2, 364 Cong Hoa, TP Hồ Chí Minh']",500-999,Agile Master with experience in Project Management.,Thỏa Thuận,False,False,"['PMP ', 'PMI-ACP']","[""Bachelor's degree or commensurate experience"", 'Knowledge of industry best practices for project management, change management and business case development, with the ability to apply best practices', 'Proven ability to assimilate information, to apply that information in creative ways, and to synthesize appropriate strategies and responses', 'Proven experience leading IT project implementations and IT product development', 'Superior critical thinking skills, including the capacity to identify and appropriately assess and order competing interests and priorities', 'Strong interpersonal and relationship-building skills; demonstrated executive presence. Track-record of working ""with"" and ""through"" colleagues at all levels', 'Track record of thinking conceptually and mastering complex subject matter quickly', 'Exercises solid judgment, discretion, tact and the ability to work easily with senior leaders', 'Proven ability to identify key issues and to carry forward an idea or project from conception to execution', 'Strong organizational skills and demonstrated capacity to develop and implement practical strategies, plans, and solutions to identified issues and problems', 'Strong financial acumen', ' Preferred Education and Skills:', 'Project Management Certification – PMP by PMI® desired', 'Agile Certified Practitioner – PMI ACP by PMI® or similar desired', 'Working knowledge of English is a must']",,,[],,0,0.0,0.0,"['product development', 'solid', 'pmp']",
https://www.itjobs.com.vn/vi/job/81983/senior-ai-research-engineer,ITjobs,2024-06-12 21:04:53,TYME,"['HIU Building, 215 Dien Bien Phu, TP Hồ Chí Minh']",100-499,Senior AI Research Engineer,Thỏa Thuận,False,False,"['AI (Artificial Intelligence) ', 'Machine Learning ', 'MLOps ', 'Python ', 'OpenAI ', 'LLM ', 'LangChain ', 'Hugging Face ', 'Cohere']","['Strong communication skills in English, excel in working with stakeholders, and have a keen interest in exploring business opportunities and delivering compelling presentations.', 'Technical Expertise:', 'AI/ML Solutions: Expertise in developing and integrating AI/ML solutions for end-to-end systems (MLOps).', 'AI and LLM Frameworks: In-depth knowledge and hands-on experience with LLM frameworks (e.g., Langchain) and LLM models (e.g., OpenAI, Cohere, Hugging Face).', 'Software Development: Extensive experience in software development, particularly in programming and microservice architecture. Proven track record of building end-to-end systems and integrating AI applications to deliver comprehensive solutions.', 'Programming Languages: Proficient in Python and other languages commonly used in AI and software development.', 'Cloud Computing: Experience in distributed systems and cloud computing.', 'Methodologies: Solid understanding of SDLC and Agile methodologies.', 'Mindsets and Skills:', 'Product Mindset: Focused on delivering valuable products that meet user needs.', 'Data-Driven Mindset: Committed to making decisions based on data analysis.', 'Automation Mindset: Passionate about automating processes to enhance efficiency.', 'Problem-Solving: Exceptional analytical and problem-solving skills.', 'Teamwork and Independence: Capable of working independently as well as part of a team.', 'Additional Experience:', 'Banking and Finance: Experience in the banking or finance industry is a plus']",,senior,[],,0,0.0,0.0,"['llm', 'openai', 'software development', 'python', 'distributed systems', 'solid', 'sdlc']",ai
https://www.itjobs.com.vn/vi/job/81984/salesforce-developer,ITjobs,2024-06-12 21:04:56,One Health,"['32/2 Thong Nhat, TP Hồ Chí Minh']",100-499,Salesforce Developer,Thỏa Thuận,False,False,"['Salesforce ', 'Apex ', 'Lightning ', 'REST API ', 'Aura']","['2-5 years of experience in Salesforce development', 'At least 1 full Salesforce implementation experience across the Sales/Service cloud', 'Apex development experience.', 'Experience in building triggers and apex classes.', 'Experience in developing batch jobs, scheduled jobs, and queueable classes.', 'Lightning Web Components, Aura components development experience', 'Experience in implementing Partner/ Customer Community (Experience Cloud).', 'Experience in REST API, building callouts, REST Resources and Connected APPS.', 'Experience in developing platform events.', 'Experience in Salesforce Einstein (Nice to have)']",2.0,,[],,0,0.0,0.0,"['salesforce', 'salesforce', 'apex', 'apex', 'lightning', 'aura', 'rest api', 'rest', 'salesforce']",salesforce developer
